"","X","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation"
"133",29066,"Native",6,25,"continuation","tt","continuation tt",6,0,270,270,0.5,0.5
"134",29068,"Native",6,34,"continuation","tt","continuation tt",7,0,603,603,0.5,0.5
"135",29070,"Native",6,27,"continuation","tt","continuation tt",8,0,345,345,0.5,0.5
"136",29072,"Native",6,48,"continuation","tt","continuation tt",5,0,357,357,0.5,0.5
"137",29074,"Native",6,28,"continuation","tt","continuation tt",5,0,158,158,0.5,0.5
"138",29076,"Native",6,31,"continuation","tt","continuation tt",8,0,154,154,0.5,0.5
"139",29078,"Native",6,46,"continuation","tt","continuation tt",7,0,313,313,0.5,0.5
"140",29080,"Native",6,40,"continuation","tt","continuation tt",5,0,517,517,0.5,0.5
"141",29082,"Native",6,42,"continuation","tt","continuation tt",7,0,320,320,0.5,0.5
"142",29084,"Native",6,45,"continuation","tt","continuation tt",6,0,135,135,0.5,0.5
"143",29086,"Native",6,44,"continuation","tt","continuation tt",5,1,0,NA,0.5,0.5
"144",29088,"Native",6,29,"continuation","tt","continuation tt",6,0,217,217,0.5,0.5
"145",29089,"Native",7,44,"continuation","tt","continuation tt",6,0,185,185,0.5,0.5
"146",29091,"Native",7,35,"continuation","tt","continuation tt",5,0,1274,1274,0.5,0.5
"147",29093,"Native",7,26,"continuation","tt","continuation tt",8,0,988,988,0.5,0.5
"148",29095,"Native",7,38,"continuation","tt","continuation tt",8,0,321,321,0.5,0.5
"149",29097,"Native",7,28,"continuation","tt","continuation tt",6,0,167,167,0.5,0.5
"150",29099,"Native",7,45,"continuation","tt","continuation tt",7,0,154,154,0.5,0.5
"151",29101,"Native",7,41,"continuation","tt","continuation tt",7,0,151,151,0.5,0.5
"152",29103,"Native",7,43,"continuation","tt","continuation tt",5,0,818,818,0.5,0.5
"153",29105,"Native",7,27,"continuation","tt","continuation tt",5,0,426,426,0.5,0.5
"154",29107,"Native",7,32,"continuation","tt","continuation tt",6,0,284,284,0.5,0.5
"155",29109,"Native",7,47,"continuation","tt","continuation tt",5,0,184,184,0.5,0.5
"156",29111,"Native",7,42,"continuation","tt","continuation tt",8,0,856,856,0.5,0.5
"157",29113,"Native",7,29,"continuation","tt","continuation tt",7,0,315,315,0.5,0.5
"158",29115,"Native",7,46,"continuation","tt","continuation tt",8,0,494,494,0.5,0.5
"159",29117,"Native",7,36,"continuation","tt","continuation tt",6,0,509,509,0.5,0.5
"160",29119,"Native",7,39,"continuation","tt","continuation tt",5,0,313,313,0.5,0.5
"161",29121,"Native",7,48,"continuation","tt","continuation tt",6,0,179,179,0.5,0.5
"162",29123,"Native",7,33,"continuation","tt","continuation tt",7,0,1163,1163,0.5,0.5
"163",29125,"Native",7,34,"continuation","tt","continuation tt",8,0,309,309,0.5,0.5
"164",29127,"Native",7,40,"continuation","tt","continuation tt",6,0,124,124,0.5,0.5
"165",29129,"Native",7,30,"continuation","tt","continuation tt",8,0,613,613,0.5,0.5
"166",29131,"Native",7,25,"continuation","tt","continuation tt",7,0,652,652,0.5,0.5
"167",29133,"Native",7,31,"continuation","tt","continuation tt",5,0,164,164,0.5,0.5
"168",29135,"Native",7,37,"continuation","tt","continuation tt",7,0,180,180,0.5,0.5
"169",29138,"Native",8,46,"continuation","tt","continuation tt",5,0,208,208,0.5,0.5
"170",29140,"Native",8,41,"continuation","tt","continuation tt",8,0,264,264,0.5,0.5
"171",29142,"Native",8,39,"continuation","tt","continuation tt",6,0,226,226,0.5,0.5
"172",29144,"Native",8,35,"continuation","tt","continuation tt",6,0,553,553,0.5,0.5
"173",29146,"Native",8,26,"continuation","tt","continuation tt",5,0,218,218,0.5,0.5
"174",29148,"Native",8,44,"continuation","tt","continuation tt",7,0,282,282,0.5,0.5
"175",29150,"Native",8,38,"continuation","tt","continuation tt",5,0,328,328,0.5,0.5
"176",29152,"Native",8,28,"continuation","tt","continuation tt",7,0,191,191,0.5,0.5
"177",29154,"Native",8,34,"continuation","tt","continuation tt",5,0,253,253,0.5,0.5
"178",29156,"Native",8,36,"continuation","tt","continuation tt",7,0,243,243,0.5,0.5
"179",29158,"Native",8,48,"continuation","tt","continuation tt",7,0,262,262,0.5,0.5
"180",29160,"Native",8,47,"continuation","tt","continuation tt",6,0,336,336,0.5,0.5
"181",29162,"Native",8,25,"continuation","tt","continuation tt",8,0,247,247,0.5,0.5
"182",29164,"Native",8,43,"continuation","tt","continuation tt",6,0,152,152,0.5,0.5
"183",29166,"Native",8,42,"continuation","tt","continuation tt",5,0,214,214,0.5,0.5
"184",29168,"Native",8,31,"continuation","tt","continuation tt",6,0,216,216,0.5,0.5
"185",29170,"Native",8,32,"continuation","tt","continuation tt",7,0,200,200,0.5,0.5
"186",29172,"Native",8,33,"continuation","tt","continuation tt",8,0,339,339,0.5,0.5
"187",29174,"Native",8,27,"continuation","tt","continuation tt",6,0,286,286,0.5,0.5
"188",29176,"Native",8,45,"continuation","tt","continuation tt",8,0,364,364,0.5,0.5
"189",29178,"Native",8,30,"continuation","tt","continuation tt",5,0,257,257,0.5,0.5
"190",29180,"Native",8,37,"continuation","tt","continuation tt",8,0,219,219,0.5,0.5
"191",29182,"Native",8,29,"continuation","tt","continuation tt",8,0,248,248,0.5,0.5
"192",29184,"Native",8,40,"continuation","tt","continuation tt",7,0,397,397,0.5,0.5
"193",29185,"Native",9,40,"continuation","tt","continuation tt",8,0,1143,1143,0.5,0.5
"194",29187,"Native",9,37,"continuation","tt","continuation tt",5,0,275,275,0.5,0.5
"195",29189,"Native",9,42,"continuation","tt","continuation tt",6,0,308,308,0.5,0.5
"196",29191,"Native",9,39,"continuation","tt","continuation tt",7,0,413,413,0.5,0.5
"197",29193,"Native",9,35,"continuation","tt","continuation tt",7,0,422,422,0.5,0.5
"198",29195,"Native",9,38,"continuation","tt","continuation tt",6,0,159,159,0.5,0.5
"199",29197,"Native",9,26,"continuation","tt","continuation tt",6,0,192,192,0.5,0.5
"200",29199,"Native",9,32,"continuation","tt","continuation tt",8,0,493,493,0.5,0.5
"201",29201,"Native",9,29,"continuation","tt","continuation tt",5,0,483,483,0.5,0.5
"202",29203,"Native",9,47,"continuation","tt","continuation tt",7,0,601,601,0.5,0.5
"203",29205,"Native",9,36,"continuation","tt","continuation tt",8,0,499,499,0.5,0.5
"204",29207,"Native",9,27,"continuation","tt","continuation tt",7,0,192,192,0.5,0.5
"205",29209,"Native",9,48,"continuation","tt","continuation tt",8,0,454,454,0.5,0.5
"206",29211,"Native",9,28,"continuation","tt","continuation tt",8,0,189,189,0.5,0.5
"207",29213,"Native",9,33,"continuation","tt","continuation tt",5,0,167,167,0.5,0.5
"208",29215,"Native",9,31,"continuation","tt","continuation tt",7,0,310,310,0.5,0.5
"209",29217,"Native",9,43,"continuation","tt","continuation tt",7,0,197,197,0.5,0.5
"210",29219,"Native",9,44,"continuation","tt","continuation tt",8,0,421,421,0.5,0.5
"211",29221,"Native",9,45,"continuation","tt","continuation tt",5,0,393,393,0.5,0.5
"212",29223,"Native",9,46,"continuation","tt","continuation tt",6,0,185,185,0.5,0.5
"213",29225,"Native",9,30,"continuation","tt","continuation tt",6,0,259,259,0.5,0.5
"214",29227,"Native",9,25,"continuation","tt","continuation tt",5,0,197,197,0.5,0.5
"215",29229,"Native",9,41,"continuation","tt","continuation tt",5,0,570,570,0.5,0.5
"216",29231,"Native",9,34,"continuation","tt","continuation tt",6,0,478,478,0.5,0.5
"217",29233,"Native",10,40,"continuation","tt","continuation tt",5,0,228,228,0.5,0.5
"218",29235,"Native",10,25,"continuation","tt","continuation tt",6,0,513,513,0.5,0.5
"219",29237,"Native",10,28,"continuation","tt","continuation tt",5,0,283,283,0.5,0.5
"220",29239,"Native",10,29,"continuation","tt","continuation tt",6,0,178,178,0.5,0.5
"221",29241,"Native",10,47,"continuation","tt","continuation tt",8,0,171,171,0.5,0.5
"222",29243,"Native",10,37,"continuation","tt","continuation tt",6,0,343,343,0.5,0.5
"223",29245,"Native",10,30,"continuation","tt","continuation tt",7,0,206,206,0.5,0.5
"224",29247,"Native",10,45,"continuation","tt","continuation tt",6,0,165,165,0.5,0.5
"225",29249,"Native",10,36,"continuation","tt","continuation tt",5,0,420,420,0.5,0.5
"226",29251,"Native",10,26,"continuation","tt","continuation tt",7,0,220,220,0.5,0.5
"227",29253,"Native",10,32,"continuation","tt","continuation tt",5,0,264,264,0.5,0.5
"228",29255,"Native",10,43,"continuation","tt","continuation tt",8,0,297,297,0.5,0.5
"229",29257,"Native",10,33,"continuation","tt","continuation tt",6,0,245,245,0.5,0.5
"230",29259,"Native",10,31,"continuation","tt","continuation tt",8,0,194,194,0.5,0.5
"231",29261,"Native",10,39,"continuation","tt","continuation tt",8,0,201,201,0.5,0.5
"232",29263,"Native",10,42,"continuation","tt","continuation tt",7,0,186,186,0.5,0.5
"233",29265,"Native",10,48,"continuation","tt","continuation tt",5,0,402,402,0.5,0.5
"234",29267,"Native",10,27,"continuation","tt","continuation tt",8,0,253,253,0.5,0.5
"235",29269,"Native",10,35,"continuation","tt","continuation tt",8,0,287,287,0.5,0.5
"236",29271,"Native",10,46,"continuation","tt","continuation tt",7,0,191,191,0.5,0.5
"237",29273,"Native",10,38,"continuation","tt","continuation tt",7,0,453,453,0.5,0.5
"238",29275,"Native",10,34,"continuation","tt","continuation tt",7,0,210,210,0.5,0.5
"239",29277,"Native",10,44,"continuation","tt","continuation tt",5,0,703,703,0.5,0.5
"240",29279,"Native",10,41,"continuation","tt","continuation tt",6,0,196,196,0.5,0.5
"241",29281,"Native",11,37,"continuation","tt","continuation tt",7,0,342,342,0.5,0.5
"242",29283,"Native",11,43,"continuation","tt","continuation tt",5,0,408,408,0.5,0.5
"243",29285,"Native",11,34,"continuation","tt","continuation tt",8,0,770,770,0.5,0.5
"244",29287,"Native",11,38,"continuation","tt","continuation tt",8,0,592,592,0.5,0.5
"245",29289,"Native",11,26,"continuation","tt","continuation tt",8,0,318,318,0.5,0.5
"246",29291,"Native",11,42,"continuation","tt","continuation tt",8,0,632,632,0.5,0.5
"247",29293,"Native",11,46,"continuation","tt","continuation tt",8,0,1264,1264,0.5,0.5
"248",29295,"Native",11,41,"continuation","tt","continuation tt",7,0,406,406,0.5,0.5
"249",29297,"Native",11,31,"continuation","tt","continuation tt",5,0,550,550,0.5,0.5
"250",29299,"Native",11,45,"continuation","tt","continuation tt",7,0,1702,1702,0.5,0.5
"251",29301,"Native",11,35,"continuation","tt","continuation tt",5,0,370,370,0.5,0.5
"252",29303,"Native",11,32,"continuation","tt","continuation tt",6,0,264,264,0.5,0.5
"253",29305,"Native",11,47,"continuation","tt","continuation tt",5,0,762,762,0.5,0.5
"254",29307,"Native",11,36,"continuation","tt","continuation tt",6,0,186,186,0.5,0.5
"255",29309,"Native",11,25,"continuation","tt","continuation tt",7,0,346,346,0.5,0.5
"256",29311,"Native",11,30,"continuation","tt","continuation tt",8,0,428,428,0.5,0.5
"257",29313,"Native",11,40,"continuation","tt","continuation tt",6,0,392,392,0.5,0.5
"258",29315,"Native",11,48,"continuation","tt","continuation tt",6,0,456,456,0.5,0.5
"259",29317,"Native",11,29,"continuation","tt","continuation tt",7,0,636,636,0.5,0.5
"260",29319,"Native",11,27,"continuation","tt","continuation tt",5,0,234,234,0.5,0.5
"261",29321,"Native",11,33,"continuation","tt","continuation tt",7,0,490,490,0.5,0.5
"262",29323,"Native",11,39,"continuation","tt","continuation tt",5,0,476,476,0.5,0.5
"263",29325,"Native",11,28,"continuation","tt","continuation tt",6,0,196,196,0.5,0.5
"264",29327,"Native",11,44,"continuation","tt","continuation tt",6,0,454,454,0.5,0.5
"265",29329,"Native",12,37,"continuation","tt","continuation tt",6,0,262,262,0.5,0.5
"266",29331,"Native",12,43,"continuation","tt","continuation tt",8,0,425,425,0.5,0.5
"267",29333,"Native",12,25,"continuation","tt","continuation tt",6,0,145,145,0.5,0.5
"268",29335,"Native",12,26,"continuation","tt","continuation tt",7,0,193,193,0.5,0.5
"269",29337,"Native",12,46,"continuation","tt","continuation tt",7,0,580,580,0.5,0.5
"270",29339,"Native",12,31,"continuation","tt","continuation tt",8,0,156,156,0.5,0.5
"271",29341,"Native",12,39,"continuation","tt","continuation tt",8,0,200,200,0.5,0.5
"272",29343,"Native",12,38,"continuation","tt","continuation tt",7,0,316,316,0.5,0.5
"273",29345,"Native",12,27,"continuation","tt","continuation tt",8,0,181,181,0.5,0.5
"274",29347,"Native",12,41,"continuation","tt","continuation tt",6,0,205,205,0.5,0.5
"275",29349,"Native",12,29,"continuation","tt","continuation tt",6,0,208,208,0.5,0.5
"276",29351,"Native",12,35,"continuation","tt","continuation tt",8,1,0,NA,0.5,0.5
"277",29353,"Native",12,40,"continuation","tt","continuation tt",5,0,158,158,0.5,0.5
"278",29355,"Native",12,33,"continuation","tt","continuation tt",6,0,223,223,0.5,0.5
"279",29357,"Native",12,36,"continuation","tt","continuation tt",5,0,171,171,0.5,0.5
"280",29359,"Native",12,47,"continuation","tt","continuation tt",8,0,306,306,0.5,0.5
"281",29361,"Native",12,34,"continuation","tt","continuation tt",7,0,199,199,0.5,0.5
"282",29363,"Native",12,48,"continuation","tt","continuation tt",5,0,159,159,0.5,0.5
"283",29365,"Native",12,32,"continuation","tt","continuation tt",5,0,1032,1032,0.5,0.5
"284",29367,"Native",12,42,"continuation","tt","continuation tt",7,0,198,198,0.5,0.5
"285",29369,"Native",12,30,"continuation","tt","continuation tt",7,0,381,381,0.5,0.5
"286",29371,"Native",12,28,"continuation","tt","continuation tt",5,0,234,234,0.5,0.5
"287",29373,"Native",12,44,"continuation","tt","continuation tt",5,0,721,721,0.5,0.5
"288",29375,"Native",12,45,"continuation","tt","continuation tt",6,1,0,NA,0.5,0.5
"289",29378,"Native",13,34,"continuation","tt","continuation tt",5,0,230,230,0.5,0.5
"290",29380,"Native",13,27,"continuation","tt","continuation tt",6,0,450,450,0.5,0.5
"291",29382,"Native",13,39,"continuation","tt","continuation tt",6,0,1224,1224,0.5,0.5
"292",29384,"Native",13,40,"continuation","tt","continuation tt",7,0,266,266,0.5,0.5
"293",29386,"Native",13,32,"continuation","tt","continuation tt",7,0,385,385,0.5,0.5
"294",29388,"Native",13,46,"continuation","tt","continuation tt",5,0,208,208,0.5,0.5
"295",29390,"Native",13,41,"continuation","tt","continuation tt",8,1,0,NA,0.5,0.5
"296",29392,"Native",13,33,"continuation","tt","continuation tt",8,1,0,NA,0.5,0.5
"297",29394,"Native",13,45,"continuation","tt","continuation tt",8,1,0,NA,0.5,0.5
"298",29396,"Native",13,36,"continuation","tt","continuation tt",7,0,351,351,0.5,0.5
"299",29398,"Native",13,43,"continuation","tt","continuation tt",6,0,254,254,0.5,0.5
"300",29400,"Native",13,42,"continuation","tt","continuation tt",5,1,0,NA,0.5,0.5
"301",29402,"Native",13,37,"continuation","tt","continuation tt",8,0,360,360,0.5,0.5
"302",29404,"Native",13,29,"continuation","tt","continuation tt",8,0,435,435,0.5,0.5
"303",29406,"Native",13,48,"continuation","tt","continuation tt",7,1,0,NA,0.5,0.5
"304",29408,"Native",13,44,"continuation","tt","continuation tt",7,0,435,435,0.5,0.5
"305",29410,"Native",13,47,"continuation","tt","continuation tt",6,0,370,370,0.5,0.5
"306",29412,"Native",13,35,"continuation","tt","continuation tt",6,0,580,580,0.5,0.5
"307",29414,"Native",13,30,"continuation","tt","continuation tt",5,0,424,424,0.5,0.5
"308",29416,"Native",13,26,"continuation","tt","continuation tt",5,0,360,360,0.5,0.5
"309",29418,"Native",13,25,"continuation","tt","continuation tt",8,0,288,288,0.5,0.5
"310",29420,"Native",13,38,"continuation","tt","continuation tt",5,0,638,638,0.5,0.5
"311",29422,"Native",13,28,"continuation","tt","continuation tt",7,0,1234,1234,0.5,0.5
"312",29424,"Native",13,31,"continuation","tt","continuation tt",6,0,200,200,0.5,0.5
"313",29426,"Native",14,30,"continuation","tt","continuation tt",6,0,169,169,0.5,0.5
"314",29428,"Native",14,35,"continuation","tt","continuation tt",7,0,330,330,0.5,0.5
"315",29430,"Native",14,29,"continuation","tt","continuation tt",5,0,399,399,0.5,0.5
